[[41659.705586035], [46.78056335449219], [6.661839485168457]]
[[41659.805586035], [46.78056240081787], [6.661837577819824]]
[[41659.90558693], [46.780561447143555], [6.661836624145508]]
[[41660.00558793], [46.78056049346924], [6.661834716796875]]
[[41660.105582826], [46.78055953979492], [6.661833763122559]]
[[41660.205582826], [46.780558586120605], [6.661832809448242]]
[[41660.305583826], [46.78055763244629], [6.661830902099609]]
[[41660.405583719], [46.78055667877197], [6.661828994750977]]
[[41660.505584719], [46.780555725097656], [6.661827087402344]]
[[41660.605584614], [46.78055477142334], [6.661826133728027]]
[[41660.705585614], [46.78055381774902], [6.6618242263793945]]
[[41660.805585614], [46.78055286407471], [6.661823272705078]]
[[41660.905586509], [46.78055191040039], [6.661821365356445]]
[[41661.005587509], [46.780550956726074], [6.661820411682129]]
[[41661.105582404], [46.78055000305176], [6.66181755065918]]
[[41661.205582404], [46.78054904937744], [6.661816596984863]]
[[41661.305583404], [46.780548095703125], [6.6618146896362305]]
[[41661.405583298], [46.78054714202881], [6.661812782287598]]
[[41661.505584298], [46.78054618835449], [6.661810874938965]]
[[41661.605584193], [46.780545234680176], [6.661809921264648]]
[[41661.705585193], [46.78054428100586], [6.661808013916016]]
[[41661.805585193], [46.78054332733154], [6.661806106567383]]
[[41661.905586088], [46.78054237365723], [6.66180419921875]]
[[41662.005586088], [46.78054141998291], [6.661802291870117]]
[[41662.105581983], [46.780540466308594], [6.661800384521484]]
[[41662.205581983], [46.78053951263428], [6.661799430847168]]
[[41662.305582983], [46.78053951263428], [6.661797523498535]]
[[41662.405582877], [46.78053855895996], [6.661795616149902]]
[[41662.505583877], [46.780537605285645], [6.6617937088012695]]
[[41662.605583772], [46.780537605285645], [6.66179084777832]]
[[41662.705584772], [46.78053665161133], [6.6617889404296875]]
[[41662.805584772], [46.78053569793701], [6.661787033081055]]
[[41662.905585666], [46.780534744262695], [6.661786079406738]]
[[41663.005586666], [46.78053379058838], [6.6617841720581055]]
[[41663.105581562], [46.78053283691406], [6.661783218383789]]
[[41663.205581562], [46.780531883239746], [6.661781311035156]]
[[41663.305582562], [46.78053092956543], [6.661779403686523]]
[[41663.405582456], [46.78052997589111], [6.661778450012207]]
[[41663.505583456], [46.7805290222168], [6.661776542663574]]
[[41663.605583351], [46.78052806854248], [6.661774635314941]]
[[41663.705584351], [46.780527114868164], [6.661772727966309]]
[[41663.805584351], [46.78052616119385], [6.661771774291992]]
[[41663.905585246], [46.78052520751953], [6.661770820617676]]
[[41664.005586246], [46.780524253845215], [6.661768913269043]]
[[41664.105581141], [46.7805233001709], [6.661767959594727]]
[[41664.205581141], [46.78052234649658], [6.661766052246094]]
[[41664.305582141], [46.780521392822266], [6.661765098571777]]
[[41664.405582035], [46.78052043914795], [6.6617631912231445]]
[[41664.505583035], [46.78051948547363], [6.661762237548828]]
[[41664.60558293], [46.780518531799316], [6.661760330200195]]
[[41664.70558393], [46.780518531799316], [6.6617584228515625]]
[[41664.80558393], [46.780517578125], [6.661757469177246]]
[[41664.905584825], [46.780516624450684], [6.661755561828613]]
[[41665.005585825], [46.78051567077637], [6.6617536544799805]]
[[41665.105580721], [46.78051471710205], [6.661752700805664]]
[[41665.205580721], [46.780513763427734], [6.661750793457031]]
[[41665.305581721], [46.780513763427734], [6.661748886108398]]
[[41665.405581614], [46.78051280975342], [6.661746978759766]]
[[41665.505582614], [46.7805118560791], [6.661746025085449]]
[[41665.605582509], [46.780510902404785], [6.661744117736816]]
[[41665.705583509], [46.78050994873047], [6.661742210388184]]
[[41665.805583509], [46.78050899505615], [6.661740303039551]]
[[41665.905584404], [46.780508041381836], [6.661738395690918]]
[[41666.005584404], [46.78050708770752], [6.661736488342285]]
[[41666.105580299], [46.7805061340332], [6.661735534667969]]
[[41666.205580299], [46.78050518035889], [6.661733627319336]]
[[41666.305581299], [46.78050518035889], [6.661731719970703]]
[[41666.405581193], [46.78050422668457], [6.66172981262207]]
[[41666.505582193], [46.780503273010254], [6.661728858947754]]
[[41666.605582088], [46.78050231933594], [6.661726951599121]]
[[41666.705583088], [46.78050136566162], [6.661725044250488]]
[[41666.805583088], [46.78050136566162], [6.6617231369018555]]
[[41666.905583983], [46.780500411987305], [6.661721229553223]]
[[41667.005584983], [46.78049945831299], [6.66171932220459]]
[[41667.105579878], [46.78049850463867], [6.661717414855957]]
[[41667.205579878], [46.780497550964355], [6.661715507507324]]
[[41667.305580878], [46.78049659729004], [6.661714553833008]]
[[41667.405580772], [46.78049659729004], [6.661712646484375]]
[[41667.505581772], [46.78049564361572], [6.661710739135742]]
[[41667.605581667], [46.780494689941406], [6.661708831787109]]
[[41667.705582667], [46.78049373626709], [6.661706924438477]]
[[41667.805582667], [46.78049373626709], [6.661705017089844]]
[[41667.905583562], [46.78049278259277], [6.661703109741211]]
[[41668.005584562], [46.78049182891846], [6.661701202392578]]
[[41668.105579458], [46.78049182891846], [6.661700248718262]]
[[41668.305580458], [46.780489921569824], [6.661696434020996]]
[[41668.405580352], [46.78048896789551], [6.661694526672363]]
[[41668.505581352], [46.78048801422119], [6.6616926193237305]]
[[41668.605581246], [46.78048801422119], [6.661690711975098]]
[[41668.705582246], [46.780487060546875], [6.661688804626465]]
[[41668.805582246], [46.78048610687256], [6.661687850952148]]
[[41668.905583141], [46.78048610687256], [6.661685943603516]]
[[41669.005583141], [46.78048515319824], [6.661684036254883]]
[[41669.105579037], [46.780484199523926], [6.66168212890625]]
[[41669.205579037], [46.78048324584961], [6.661680221557617]]
[[41669.305580037], [46.78048229217529], [6.661678314208984]]
[[41669.405579931], [46.78048229217529], [6.661676406860352]]
[[41669.505580931], [46.78048133850098], [6.661674499511719]]
[[41669.605580826], [46.78048038482666], [6.661673545837402]]
[[41669.705581826], [46.78048038482666], [6.6616716384887695]]
[[41669.805581826], [46.780479431152344], [6.661669731140137]]
[[41669.90558272], [46.78047847747803], [6.661667823791504]]
[[41670.00558372], [46.78047752380371], [6.661665916442871]]
[[41670.105578616], [46.780476570129395], [6.661664009094238]]
[[41670.205578616], [46.78047561645508], [6.6616621017456055]]
[[41670.305579616], [46.78047466278076], [6.661660194396973]]
[[41670.40557951], [46.78047466278076], [6.661659240722656]]
[[41670.50558051], [46.780473709106445], [6.661657333374023]]
[[41670.605580405], [46.78047275543213], [6.661655426025391]]
[[41670.705581405], [46.78047180175781], [6.661653518676758]]
[[41670.805581405], [46.78047180175781], [6.661651611328125]]
[[41670.9055823], [46.780470848083496], [6.661649703979492]]
[[41671.0055833], [46.78046989440918], [6.661647796630859]]
[[41671.105578196], [46.78046989440918], [6.661645889282227]]
[[41671.205578196], [46.78046894073486], [6.661643981933594]]
[[41671.305579196], [46.78046894073486], [6.661642074584961]]
[[41671.405579089], [46.78046894073486], [6.661639213562012]]
[[41671.505580089], [46.78046989440918], [6.661637306213379]]
[[41671.605579984], [46.78046989440918], [6.661635398864746]]
[[41671.705580984], [46.780470848083496], [6.661632537841797]]
[[41671.905581879], [46.78047275543213], [6.661628723144531]]
[[41672.005582879], [46.780473709106445], [6.661626815795898]]
[[41672.105577775], [46.780473709106445], [6.661624908447266]]
[[41672.205577775], [46.78047466278076], [6.661623001098633]]
[[41672.305578775], [46.78047561645508], [6.66162109375]]
[[41672.405578669], [46.780476570129395], [6.661619186401367]]
[[41672.505579669], [46.780476570129395], [6.661617279052734]]
[[41672.605579564], [46.78047752380371], [6.661615371704102]]
[[41672.705580564], [46.78047847747803], [6.661613464355469]]
[[41672.805580564], [46.780479431152344], [6.661611557006836]]
[[41672.905581459], [46.78048038482666], [6.661609649658203]]
[[41673.005581459], [46.78048038482666], [6.66160774230957]]
[[41673.105577354], [46.78048133850098], [6.6616058349609375]]
[[41673.205577354], [46.78048229217529], [6.661603927612305]]
[[41673.305578354], [46.78048229217529], [6.661602020263672]]
[[41673.405578248], [46.78048324584961], [6.6616010665893555]]
[[41673.505579248], [46.78048324584961], [6.661599159240723]]
[[41673.605579143], [46.780484199523926], [6.66159725189209]]
[[41673.705580143], [46.78048515319824], [6.661595344543457]]
[[41673.805580143], [46.78048610687256], [6.661593437194824]]
[[41673.905581038], [46.78048610687256], [6.661591529846191]]
[[41674.005582038], [46.780487060546875], [6.661589622497559]]
[[41674.105576934], [46.780487060546875], [6.661587715148926]]
[[41674.205576934], [46.780487060546875], [6.661585807800293]]
[[41674.305577934], [46.780487060546875], [6.66158390045166]]
[[41674.405577828], [46.78048801422119], [6.661581993103027]]
[[41674.505578828], [46.78048801422119], [6.6615800857543945]]
[[41674.605578723], [46.78048801422119], [6.661578178405762]]
[[41674.705579723], [46.78048801422119], [6.661576271057129]]
[[41674.805579723], [46.78048801422119], [6.661574363708496]]
[[41674.905580617], [46.78048896789551], [6.661572456359863]]
[[41675.005581617], [46.78048896789551], [6.6615705490112305]]
[[41675.105576513], [46.78048896789551], [6.661568641662598]]
[[41675.205576513], [46.78048896789551], [6.661566734313965]]
[[41675.305577513], [46.78048801422119], [6.661564826965332]]
[[41675.405577407], [46.78048801422119], [6.661562919616699]]
[[41675.505578407], [46.78048801422119], [6.661561012268066]]
[[41675.605578302], [46.78048801422119], [6.661559104919434]]
[[41675.705579302], [46.78048801422119], [6.661557197570801]]
[[41675.805579302], [46.78048801422119], [6.661554336547852]]
[[41675.905580197], [46.78048801422119], [6.661552429199219]]
[[41676.005581197], [46.78048801422119], [6.661550521850586]]
[[41676.105576093], [46.78048801422119], [6.661548614501953]]
[[41676.205576093], [46.780487060546875], [6.66154670715332]]
[[41676.305577093], [46.780487060546875], [6.6615447998046875]]
[[41676.405576987], [46.780487060546875], [6.661542892456055]]
[[41676.505577987], [46.78048610687256], [6.661540985107422]]
[[41676.605577881], [46.78048610687256], [6.661539077758789]]
[[41676.705578881], [46.78048610687256], [6.661537170410156]]
[[41676.805578881], [46.78048515319824], [6.661535263061523]]
[[41676.905579776], [46.78048515319824], [6.661532402038574]]
[[41677.005579776], [46.78048515319824], [6.661530494689941]]
[[41677.105575672], [46.780484199523926], [6.661528587341309]]
[[41677.205575672], [46.780484199523926], [6.661526679992676]]
[[41677.305576672], [46.780484199523926], [6.661524772644043]]
[[41677.405576566], [46.78048324584961], [6.66152286529541]]
[[41677.505577566], [46.78048324584961], [6.661520957946777]]
[[41677.605577461], [46.78048324584961], [6.6615190505981445]]
[[41677.705578461], [46.78048229217529], [6.661517143249512]]
[[41677.805578461], [46.78048229217529], [6.661515235900879]]
[[41677.905579356], [46.78048229217529], [6.66151237487793]]
[[41678.005580356], [46.78048133850098], [6.661510467529297]]
[[41678.105575252], [46.78048133850098], [6.661508560180664]]
[[41678.205575252], [46.78048038482666], [6.661506652832031]]
[[41678.305576252], [46.780479431152344], [6.661504745483398]]
[[41678.605577041], [46.78047752380371], [6.6614990234375]]
[[41678.705578041], [46.78047752380371], [6.661497116088867]]
[[41678.805578041], [46.78047752380371], [6.661495208740234]]
[[41678.905578936], [46.78047752380371], [6.661493301391602]]
[[41679.005579936], [46.78047752380371], [6.661491394042969]]
[[41679.105574832], [46.78047752380371], [6.661489486694336]]
[[41679.205574832], [46.780476570129395], [6.661487579345703]]
[[41679.305575832], [46.780476570129395], [6.66148567199707]]
[[41679.405575726], [46.780476570129395], [6.6614837646484375]]
[[41679.505576726], [46.78047561645508], [6.661481857299805]]
[[41679.605576621], [46.78047561645508], [6.661479949951172]]
[[41679.705577621], [46.78047561645508], [6.661478042602539]]
[[41679.805577621], [46.78047561645508], [6.661476135253906]]
[[41679.905578516], [46.78047466278076], [6.661474227905273]]
[[41680.005578516], [46.78047466278076], [6.661472320556641]]
[[41680.105574412], [46.78047466278076], [6.661470413208008]]
[[41680.205574412], [46.78047466278076], [6.661468505859375]]
[[41680.305575412], [46.780473709106445], [6.661466598510742]]
[[41680.405575306], [46.780473709106445], [6.661464691162109]]
[[41680.505576306], [46.78047275543213], [6.661462783813477]]
[[41680.605576201], [46.78047275543213], [6.661460876464844]]
[[41680.705577201], [46.78047275543213], [6.661458969116211]]
[[41680.805577201], [46.78047180175781], [6.661457061767578]]
[[41680.905578096], [46.78047180175781], [6.661455154418945]]
[[41681.005579096], [46.780470848083496], [6.6614532470703125]]
[[41681.105573992], [46.780470848083496], [6.66145133972168]]
[[41681.205573992], [46.780470848083496], [6.661449432373047]]
[[41681.305574992], [46.78046989440918], [6.661447525024414]]
[[41681.405574886], [46.78046989440918], [6.661445617675781]]
[[41681.505575886], [46.78046989440918], [6.661443710327148]]
[[41681.605575781], [46.78046989440918], [6.661442756652832]]
[[41681.705576781], [46.78046989440918], [6.661440849304199]]
[[41681.805576781], [46.78046894073486], [6.661438941955566]]
[[41681.905577676], [46.78046894073486], [6.661437034606934]]
[[41682.005578676], [46.78046894073486], [6.661435127258301]]
[[41682.105573572], [46.78046894073486], [6.661433219909668]]
[[41682.205573572], [46.78046798706055], [6.661432266235352]]
[[41682.305574572], [46.78046798706055], [6.661430358886719]]
[[41682.405574466], [46.78046798706055], [6.661428451538086]]
[[41682.505575466], [46.78046703338623], [6.6614274978637695]]
[[41682.605575361], [46.78046703338623], [6.661425590515137]]
[[41682.705576361], [46.78046703338623], [6.66142463684082]]
[[41682.805576361], [46.780466079711914], [6.6614227294921875]]
[[41682.905577256], [46.780466079711914], [6.661420822143555]]
[[41683.005578256], [46.7804651260376], [6.661418914794922]]
[[41683.105573152], [46.7804651260376], [6.6614179611206055]]
[[41683.205573152], [46.78046417236328], [6.661416053771973]]
[[41683.305574152], [46.780463218688965], [6.66141414642334]]
[[41683.405574046], [46.780463218688965], [6.661413192749023]]
[[41683.505575046], [46.780463218688965], [6.661412239074707]]
[[41683.605574941], [46.78046226501465], [6.661411285400391]]
[[41683.705575941], [46.78046226501465], [6.661410331726074]]
[[41683.805575941], [46.78046226501465], [6.661410331726074]]
[[41683.905576836], [46.78046131134033], [6.661410331726074]]
[[41684.005576836], [46.78046131134033], [6.661409378051758]]
[[41684.105572732], [46.78046131134033], [6.661409378051758]]
[[41684.205572732], [46.78046131134033], [6.661409378051758]]
[[41684.305573732], [46.78046131134033], [6.661409378051758]]
[[41684.405573626], [46.78046131134033], [6.661409378051758]]
[[41684.505574626], [46.78046131134033], [6.661409378051758]]
[[41684.605574521], [46.78046131134033], [6.661409378051758]]
[[41684.705575521], [46.78046131134033], [6.661409378051758]]
[[41684.805575521], [46.78046226501465], [6.661409378051758]]
[[41684.905576417], [46.78046226501465], [6.661409378051758]]
[[41685.005577417], [46.78046226501465], [6.661409378051758]]
[[41685.105572313], [46.78046226501465], [6.661409378051758]]
[[41685.205572313], [46.78046226501465], [6.661409378051758]]
[[41685.305573313], [46.78046226501465], [6.661409378051758]]
[[41685.405573207], [46.78046226501465], [6.661409378051758]]
[[41685.505574207], [46.78046226501465], [6.661409378051758]]
[[41685.605574102], [46.78046226501465], [6.661409378051758]]
[[41685.705575102], [46.78046226501465], [6.661409378051758]]
[[41685.805575102], [46.78046226501465], [6.661409378051758]]
[[41685.905575997], [46.78046226501465], [6.661409378051758]]
[[41686.005576997], [46.78046226501465], [6.661409378051758]]
[[41686.105571893], [46.78046226501465], [6.661409378051758]]
[[41686.205571893], [46.78046226501465], [6.661409378051758]]
[[41686.305572893], [46.78046226501465], [6.661409378051758]]
[[41686.405572787], [46.78046226501465], [6.661409378051758]]
[[41686.505573787], [46.78046226501465], [6.661409378051758]]
[[41686.605573682], [46.78046226501465], [6.661409378051758]]
[[41686.705574682], [46.78046226501465], [6.661409378051758]]
[[41686.805574682], [46.78046226501465], [6.661409378051758]]
[[41686.905575577], [46.78046226501465], [6.661409378051758]]
[[41687.005575577], [46.78046226501465], [6.661409378051758]]
[[41687.105571473], [46.78046226501465], [6.661409378051758]]
[[41687.205571473], [46.78046226501465], [6.661409378051758]]
[[41687.305572473], [46.78046226501465], [6.661409378051758]]
[[41687.405572367], [46.78046226501465], [6.661409378051758]]
[[41687.505573367], [46.78046226501465], [6.661409378051758]]
[[41687.605573262], [46.78046226501465], [6.661409378051758]]
[[41687.705574262], [46.78046226501465], [6.661409378051758]]
[[41687.805574262], [46.78046226501465], [6.661409378051758]]
[[41687.905575157], [46.78046226501465], [6.661409378051758]]
[[41688.005576157], [46.78046226501465], [6.661409378051758]]
[[41688.105571053], [46.78046226501465], [6.661409378051758]]
[[41688.205571053], [46.78046226501465], [6.661409378051758]]
[[41688.305572053], [46.78046226501465], [6.661409378051758]]
[[41688.405571947], [46.78046226501465], [6.661409378051758]]
[[41688.505572947], [46.78046226501465], [6.661409378051758]]
[[41688.605572843], [46.78046226501465], [6.661409378051758]]
[[41688.705573843], [46.78046226501465], [6.661409378051758]]
[[41688.805573843], [46.78046226501465], [6.661409378051758]]
[[41688.905574738], [46.78046226501465], [6.661409378051758]]
[[41689.005575738], [46.78046131134033], [6.661409378051758]]
[[41689.105570634], [46.78046131134033], [6.661409378051758]]
[[41689.205570634], [46.78046131134033], [6.661409378051758]]
[[41689.305571634], [46.78046131134033], [6.661409378051758]]
[[41689.405571528], [46.78046131134033], [6.661409378051758]]
[[41689.505572528], [46.78046131134033], [6.661409378051758]]
[[41689.605572423], [46.78046131134033], [6.661409378051758]]
[[41689.705573423], [46.78046131134033], [6.661409378051758]]
[[41689.805573423], [46.78046131134033], [6.661409378051758]]
[[41689.905574318], [46.78046131134033], [6.661409378051758]]
[[41690.005575318], [46.78046131134033], [6.661409378051758]]
[[41690.105570214], [46.78046131134033], [6.661409378051758]]
[[41690.205570214], [46.78046131134033], [6.661409378051758]]
[[41690.305571214], [46.78046131134033], [6.661409378051758]]
[[41690.405571108], [46.78046131134033], [6.661409378051758]]
[[41690.505572108], [46.78046131134033], [6.661409378051758]]
[[41690.605572003], [46.78046131134033], [6.661409378051758]]
[[41690.705573003], [46.78046131134033], [6.661409378051758]]
[[41690.805573003], [46.78046131134033], [6.661409378051758]]
[[41690.905573898], [46.78046131134033], [6.661409378051758]]
[[41691.005573898], [46.78046131134033], [6.661409378051758]]
[[41691.105569795], [46.78046131134033], [6.661409378051758]]
[[41691.205569795], [46.78046131134033], [6.661409378051758]]
[[41691.305570795], [46.78046131134033], [6.661409378051758]]
[[41691.405570689], [46.78046131134033], [6.661409378051758]]
[[41691.505571689], [46.78046131134033], [6.661409378051758]]
[[41691.605571584], [46.78046131134033], [6.661409378051758]]
[[41691.705572584], [46.78046131134033], [6.661409378051758]]
[[41691.805572584], [46.78046131134033], [6.661409378051758]]
[[41691.905573479], [46.78046131134033], [6.661409378051758]]
[[41692.005574479], [46.78046131134033], [6.661409378051758]]
[[41692.105569375], [46.78046131134033], [6.661409378051758]]
[[41692.205569375], [46.78046131134033], [6.661409378051758]]
[[41692.305570375], [46.78046131134033], [6.661409378051758]]
[[41692.405570269], [46.78046131134033], [6.661409378051758]]
[[41692.505571269], [46.78046131134033], [6.661409378051758]]
[[41692.605571269], [46.78046131134033], [6.661409378051758]]
[[41692.805572164], [46.78046131134033], [6.661409378051758]]
[[41692.905573059], [46.78046131134033], [6.661409378051758]]
[[41693.005574059], [46.78046131134033], [6.661409378051758]]
[[41693.105568955], [46.78046131134033], [6.661409378051758]]
[[41693.205568955], [46.78046131134033], [6.661409378051758]]
[[41693.305569955], [46.78046131134033], [6.661409378051758]]
[[41693.405569849], [46.78046131134033], [6.661409378051758]]
[[41693.505570849], [46.78046131134033], [6.661409378051758]]
[[41693.605570745], [46.78046131134033], [6.661409378051758]]
[[41693.805571745], [46.78046131134033], [6.661409378051758]]
[[41694.00557364], [46.78046131134033], [6.661409378051758]]
[[41694.105568536], [46.78046131134033], [6.661409378051758]]
[[41694.205568536], [46.78046131134033], [6.661409378051758]]
[[41694.305569536], [46.78046131134033], [6.661409378051758]]
[[41694.40556943], [46.78046131134033], [6.661409378051758]]
[[41694.605570325], [46.78046131134033], [6.661409378051758]]
[[41694.705571325], [46.78046131134033], [6.661409378051758]]
[[41694.805571325], [46.78046131134033], [6.661409378051758]]
[[41694.90557222], [46.78046131134033], [6.661409378051758]]
[[41695.105568117], [46.78046131134033], [6.661409378051758]]
[[41695.305569117], [46.78046131134033], [6.661409378051758]]
